Salmon-Challis National Forest,BOUNDARY CREEK CAMPGROUND,BONANZA CCC GROUP CAMPGROUND,CAPE HORN WINTER RENTAL,YELLOWJACKET GUARD STATION,LORISTICA GROUP CAMPGROUND,TWIN CREEK CAMPGROUND GROUP CAMPING SITE,COPPER BASIN GUARD STATION,MEADOW LAKE CAMPGROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt Lake Field Office,Simpson Springs Campground,Little Creek Campground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Rayburn Reservoir,HANKS CREEK,MILL CREEK (TEXAS),RAYBURN,SAN AUGUSTINE,TWIN DIKES,EBENEZER PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Bernardino National Forest,Big Pine Equestrian Group Campground,BLUFF MESA GROUP CAMP,BOULDER GROUP CAMP,BUTTERCUP GROUP CAMP,DEER GROUP CAMP,FERN BASIN,GRAYS PEAK GROUP CAMP,IRONWOOD GROUP CAMP,JUNIPER SPRINGS GROUP CAMP,MARION MOUNTAIN,TANGLEWOOD GROUP CAMP,BARTON FLATS,SAN GORGONIO,BLACK MOUNTAIN (SAN BERNARDINO),BOULDER BASIN,COON CREEK GROUP CAMPGROUND,COUNCIL,DOGWOOD                                      ,GREEN VALLEY,HEART BAR EQUESTRIAN,LOBO GROUP,SKYLINE,HANNA FLAT,SERRANO,PINEKNOT,HEART BAR CAMPGROUND,NORTH SHORE (CA),GREEN SPOT EQUESTRIAN GROUP CAMP,CRAB FLATS,OSO GROUP,WILD HORSE EQUESTRIAN FAMILY,SHADY COVE GROUP CAMPGROUND,FISHERMANS GROUP,TENT PEG GROUP,RIBBONWOOD EQUESTRIAN CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco Maritime National Historical Park,Aquatic Park Cove San Francisco Maritime NHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan National Forest,CHRIS PARK,HOUSE CREEK,MCPHEE RECREATION COMPLEX,FLORIDA CAMPGROUND (CO),GRAHAM CREEK CAMPGROUND,CAYTON CAMPGROUND,WEST DOLORES CAMPGROUND,HAVILAND LAKE CAMPGROUND,NORTH CANYON CAMPGROUND,WEST FORK CAMPGROUND,EAST FORK CAMPGROUND,PINE POINT CAMPGROUND,BLANCO RIVER GROUP CAMPGROUND,PALISADES HORSE CAMP,TARGET TREE CAMPGROUND,JUNCTION CREEK CAMPGROUND,VALLECITO CAMPGROUND,MAVREESO CAMPGROUND,TRANSFER GROUP CAMPGROUND,Ute Campground (CO),WILLIAMS CREEK CAMPGROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Juan River,Sand Island Group Sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sand Flats Recreation Area,Sand Flats Recreation Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Fe National Forest,PALIZA,HOLY GHOST GROUP AREA,JACKS CREEK GROUP AREA,BLACK CANYON,JEMEZ FALLS (NM) PICNIC AREA,SAN ANTONIO CAMPGROUND,CLEAR CREEK CAMPGROUND (NM),RIO DE LAS VACAS CAMPGROUND,FIELD TRACT CAMPGROUND,JEMEZ FALLS CAMPGROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Monica Mountains National Recreation Area,CIRCLE X RANCH GROUP CAMPGROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sardis Lake,POTATO HILLS CENTRAL,POTATO HILLS SOUTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawtooth National Forest,ALTURAS LAKE PICNIC AREA (ID),CHEMEKETAN CAMPGROUND,EASLEY CAMPGROUND,ELK CREEK CAMPGROUND (SAWTOOTH NF),GLACIER VIEW CAMPGROUND,NORTH SHORE PICNIC AREA,POINT CAMPGROUND,SHEEP TRAIL CAMPGROUND,TRAP CREEK CAMPGROUND,WOOD RIVER GROUP OVERNIGHT AREA (TENT ONLY),BAUMGARTNER CAMPGROUND,OUTLET CAMPGROUND,REDFISH CABIN,STANLEY LAKE CAMPGROUND,ALTURAS LAKE INLET,SUNNY GULCH CAMPGROUND,LOWER PENSTEMON,PORCUPINE SPRINGS,THOMPSON FLAT,NORTH FORK (ID),LAKE CLEVELAND - EAST SIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saylorville Lake,ACORN VALLEY,BOB SHETLER RECREATION AREA,CHERRY GLEN CAMPGROUND,PRAIRIE FLOWER RECREATION AREA,BOB SHETLER PICNIC AREA,CHERRY GLEN PICNIC,WALNUT RIDGE RECREATION AREA,SANDPIPER RECREATION AREA,OAK GROVE PICNIC AREA,COTTONWOOD RECREATION AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia & Kings Canyon National Parks,Dorst Creek Campground-Sequoia and Kings Canyon National Park,Lodgepole Campground-Sequoia and Kings Canyon National Park,SUNSET CAMPGROUND (CA),CANYON VIEW GROUP SITES,POTWISHA CAMPGROUND,BUCKEYE FLAT CAMPGROUND,Crystal Springs Campground Mid-Sized Group Sites,Sentinel Campground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia National Forest,HALFWAY GROUP CAMPGROUND,THUNDERBIRD GROUP CAMPGROUND,LIMESTONE CAMPGROUND,WHITE RIVER,LOGGER FLAT GROUP,ASPEN HOLLOW GROUP,HUME LAKE,PRINCESS,COVE GROUP,FIR GROUP,STONY CREEK SEQUOIA,FRENCH GULCH,LIVE OAK,PARADISE COVE,PIONEER POINT,HUNGRY GULCH,BOULDER GULCH,TILLIE CREEK,WISHON,BELKNAP,HOSPITAL FLAT,HEADQUARTERS,LONG MEADOW GROUP,HOLEY MEADOW,REDWOOD MEADOW,QUAKING ASPEN,CAMP THREE CAMPGROUND,FAIRVIEW CAMPGROUND,GOLDLEDGE CAMPGROUND,COY FLAT,SANDY FLAT,Trapper Creek Campground,GROUSE VALLEY,ESHOM CAMPGROUND,QUAKING ASPEN CABIN,CAMP 9,POSO GUARD STATION CABIN,MOUNTAIN HOME GUARD STATION CABIN,LIVE OAK SOUTH,WISHON CABIN,CAMP FOUR AND HALF CABIN,BIG MEADOWS CABIN,OAK FLAT LOOKOUT,UPPER STONY CREEK CAMPGROUND,TEN MILE CAMPGROUND (CA),Big Meadow Campground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHASTA-TRINITY NATIONAL FOREST,Skunk Point Group Campground,HAYWARD FLAT,TANNERY,FAWN ,STONEY GROUP SHASTA-TRINITY,BUSHYTAIL,ANTLERS,DEKKAS ROCK,LAKESHORE EAST,BAILEY COVE,ELLERY CREEK,HIRZ BAY,MOORE CREEK,NELSON POINT,PINE POINT (CA),HIRZ BAY GROUP 1,HIRZ BAY GROUP 2,CAMP 4 GROUP CAMPGROUND,MARY SMITH CAMPGROUND,ALPINE VIEW CAMPGROUND,ACKERMAN CAMPGROUND,MINERSVILLE CAMPGROUND,HIRZ MOUNTAIN LOOKOUT,GIRARD RIDGE LOOKOUT,POST CREEK GUARD STATION,FOREST GLEN GUARD STATION,LITTLE MT. HOFFMAN LOOKOUT,Hayden Flat Group Campground,Pigeon Point Group Campground,RED FIR FLAT GROUP CAMPGROUND,FOWLERS CAMPGROUND,GREGORY CREEK GROUP CAMPGROUND,EAST WEAVER GROUP CAMPGROUND,HIRZ CABIN,COOPER GULCH CAMPGROUND,MARINERS POINT GROUP CAMPGROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah National Park,MATHEWS ARM CAMPGROUND,Loft Mountain Campground,BIG MEADOWS,Dundo Group Campground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenango River Lake,SHENANGO REC AREA CAMPGROUND,Shenango Lake Shenango Lakeside Picnic Shelter,Shenango Lake Mahaney Spruce Cove Trails End Rolling Meadows Skyline Picnic Shelters,Shenango Lake Clark Picnic Shelter,Shenango Lake Mahaney Outflow Riverview Picnic Shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone National Forest,CLEARWATER CAMPGROUND,THREEMILE CAMPGROUND,REX HALE,BIG GAME CAMPGROUND,HUNTER PEAK,WAPITI CAMPGROUND,SUNLIGHT RANGERS CABIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shotgun Creek OHV Staging Area,Shotgun Creek Recreation Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra National Forest,DINKEY CREEK,SPRING COVE,LUPINE,JACKASS MEADOW,MONO CREEK,MONO HOT SPRINGS,VERMILLION,BADGER FLATS GROUP,UPPER BILLY CREEK CG,CATAVEE,COLLEGE,DEER CREEK,KINNIKINNICK,RANCHERIA,MAMMOTH POOL,ROCK CREEK (SIERRA NATL FORES),FISH CREEK (CA),DORABELLE CAMPGROUND,SWEETWATER,FORKS CAMPGROUND,TEXAS FLATS,KELTY MEADOW,SOQUEL CAMPGROUND,CHILKOOT,LOWER BILLY CREEK,CRANE VALLEY,RECREATION POINT,WISHON BASS LAKE,CEDAR BLUFF,SUMMERDALE CAMPGROUND,DIRT FLAT,DRY GULCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siuslaw National Forest,SANDBEACH,CARTER LAKE,DRIFTWOOD,HORSFALL ,WILD MARE HORSE CAMP,TAHKENITCH CAMPGROUND,TYEE CAMPGROUND,EEL CREEK CAMPGROUND,SPINREEL,SUTTON CAMPGROUND,TAHKENITCH LANDING,CAPE PERPETUA,RIVER EDGE,CANAL CREEK,ROCK CREEK - SIUSLAW,BLACKBERRY,TILLICUM,HAUSER SAND CAMPING,SILTCOOS SAND CAMPING,SOUTH JETTY SAND CAMPING,UMPQUA SAND CAMPING,HORSFALL SAND CAMPING,SPINREEL SAND CAMPING,HORSFALL BEACH,ALDER DUNE,WAXMYRTLE CAMPGROUND,LAGOON CAMPGROUND,BLUEBILL CAMPGROUND,CASTLE ROCK GROUP CAMPGROUND,HEBO LAKE CAMPGROUND,Rocky Bend Group Campground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siuslaw River SRMA,Clay Creek Recreation Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Six Rivers National Forest,GRASSY FLAT CAMPGROUND,PATRICK CREEK CAMPGROUND,PANTHER FLAT CAMPGROUND,BOISE CREEK,FIR COVE CAMPGROUND,BEAR BASIN LOOKOUT AND CABIN,NORDHEIMER GROUP SITES,PEARCH CREEK CAMPGROUND,OAK BOTTOM CAMPGROUND,MAD RIVER CAMPGROUND,FISH LAKE CAMPGROUND,DILLON CREEK CAMPGROUND,East Fork Campground (CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sixes River,EDSON CREEK GROUP CAMPGROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skiatook Lake,TALL CHIEF COVE,TWIN POINTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleeping Bear Dunes National Lakeshore,SOUTH MANITOU GROUP,D.H. DAY GROUP,PLATTE RIVER CAMPGROUND,D.H. Day Campground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somerville Lake,ROCKY CREEK (SOMERVILLE LAKE),YEGUA CREEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislaus National Forest,(Lake Alpine) West Shore,PINECREST DAY USE AREA,PINECREST,BIG MEADOW STANISLAUS NATL FS,PIONEER TRAIL,LAKE ALPINE - LODGEPOLE GROUP,DIMOND O,PINES GROUP STANISLAUS,CHERRY VALLEY,LOST CLAIM,(Lake Alpine) Pine Marten,(LAKE ALPINE) SILVER VALLEY CAMPGROUND,(LAKE ALPINE)  SILVER TIP CAMPGROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislaus River Parks,McHenry Avenue Recreation Area,Valley Oak Recreation Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steinhagen Lake,MAGNOLIA RIDGE,SANDY CREEK,BLUFFVIEW PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stillhouse Hollow Lake,DANA PEAK ,STILLHOUSE,UNION GROVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stockton Lake,CEDAR RIDGE (MO),CRABTREE COVE,HAWKER POINT,ORLEANS TRAIL,RUARK BLUFF EAST,RUARK BLUFF WEST,Masters (MO),Stockton Park (MO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stony Gorge Reservoir,PINES GROUP SITE - STONY GORGE RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Success Lake,TULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summersville Lake,BATTLE RUN,SUMMERSVILLE LAKE SHELTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior National Forest,ECHO LAKE (MINN),JEANETTE LAKE,PFEIFFER LAKE,WHITEFACE RESERVOIR,CADOTTE LAKE,FALL LAKE,IRON LAKE,TRAILS END CAMPGROUND,FLOUR LAKE CAMPGROUND,CRESCENT LAKE (MN),Sawbill Lake Campground - Superior National Forest,EAST BEARSKIN LAKE CAMPGROUND,FENSKE LAKE CAMPGROUND,BIRCH LAKE CAMPGROUND,SOUTH KAWISHIWI RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surry Mountain Lake,SURRY MOUNTAIN LAKE BEACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sutton Lake,GERALD FREEMAN CAMPGROUND,SUTTON LAKE PICNIC SHELTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table Rock Lake,Dewey Short Visitor Center,AUNTS CREEK,BAXTER,BIG M,CAMPBELL POINT,CAPE FAIR,CRICKET CREEK,EAGLE ROCK,INDIAN POINT,MILL CREEK (MISSOURI),OLD HIGHWAY 86,VIOLA,MOONSHINE BEACH REC. AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahoe National Forest,Ahart Campground,Dark Day Campground,Garden Point Boat-in Campground,Hornswoggle Group Campground,Madrone Cove Boat-in Campground,Schoolhouse Campground (CA),PROSSER RANCH GROUP,COYOTE GROUP,FORBES CREEK,FRENCH MEADOWS,GATES GROUP,HAMPSHIRE ROCKS,TUNNEL MILLS II,WHITE CLOUD,YUBA PASS CAMPGROUND,GOOSE MEADOWS,FIR TOP CAMPGROUND,FINDLEY CAMPGROUND,WOODCAMP CAMPGROUND,PASS CREEK CAMPGROUND,EAST MEADOW CAMPGROUND,LOGGER CAMPGROUND,EMIGRANT GROUP,COLD CREEK,COTTONWOOD CREEK,GRANITE FLAT (CALIFORNIA),SILVER CREEK-TRUCKEE,SHIRTTAIL CREEK,GIANT GAP,LOWER LITTLE TRUCKEE,UPPER LITTLE TRUCKEE,LITTLE LASIER MEADOWS CAMPGROUND,LEWIS at FRENCH MEADOWS,BOYINGTON MILL,BOCA CAMPGROUND,BOCA REST CAMPGROUND,BOCA SPRING,LAKESIDE (TRUCKEE),CALPINE LOOKOUT,PROSSER FAMILY,UNION FLAT,PACKSADDLE,BERGER,DIABLO,CAL-IDA,SARDINE LAKE,SALMON CREEK,LOGANVILLE,FIDDLE CREEK,RAMSHORN,WILD PLUM,SIERRA,CHAPMAN,CARLTON,INDIAN VALLEY,ROCKY REST,NORTH FORK (CA),BIG BEND GROUP (YUBA RIVER),SKILLMAN,INDIAN SPRINGS,SARDINE PEAK LOOKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tenkiller Ferry Lake,CHICKEN CREEK,COOKSON BEND,ELK CREEK LANDING,PETTIT BAY,SNAKE CREEK,STRAYHORN LANDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee-Tombigbee Waterway,BLUE BLUFF CAMPGROUND (ABERDEEN MS),DEWAYNE HAYES,PICKENSVILLE CG (PICKENSVILLE AL),PINEY GROVE,TOWN CREEK CAMPGROUND - WEST POINT - MS,WHITTEN PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ledge Group Sites,The Ledge Group Sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theodore Roosevelt National Park,Cottonwood Campground,Roundup Group Horse Camp,Juniper Campground Group Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tioga-Hammond Lakes,IVES RUN,LAMBS CREEK RECREATION AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tionesta Lake,TIONESTA REC. AREA CAMPGROUND,OUTFLOW RECREATION AREA (PA),KELLETTVILLE RECREATION AREA (PA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
